REF_DATE,GEO,DGUID,Components,Unit of measure,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2020-01,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, from 3 to less than 5 years",Dollars,Dollars,81,millions,6,v122667740,1.17.1,81855,,,,0
2020-02,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, from 3 to less than 5 years",Dollars,Dollars,81,millions,6,v122667740,1.17.1,82173,,,,0
2020-03,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, from 3 to less than 5 years",Dollars,Dollars,81,millions,6,v122667740,1.17.1,82186,,,,0
2019-01,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, from 3 to less than 5 years",Interest rate,Percent,239,units,0,v122667791,1.17.2,2.86,,,,2
2019-02,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, from 3 to less than 5 years",Interest rate,Percent,239,units,0,v122667791,1.17.2,2.87,,,,2
2019-03,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, from 3 to less than 5 years",Interest rate,Percent,239,units,0,v122667791,1.17.2,2.87,,,,2
2019-04,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, from 3 to less than 5 years",Interest rate,Percent,239,units,0,v122667791,1.17.2,2.87,,,,2
2019-05,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, from 3 to less than 5 years",Interest rate,Percent,239,units,0,v122667791,1.17.2,2.88,,,,2
2019-06,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, from 3 to less than 5 years",Interest rate,Percent,239,units,0,v122667791,1.17.2,2.88,,,,2
2019-07,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, from 3 to less than 5 years",Interest rate,Percent,239,units,0,v122667791,1.17.2,2.89,,,,2
2019-08,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, from 3 to less than 5 years",Interest rate,Percent,239,units,0,v122667791,1.17.2,2.88,,,,2
2019-09,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, from 3 to less than 5 years",Interest rate,Percent,239,units,0,v122667791,1.17.2,2.89,,,,2
2019-10,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, from 3 to less than 5 years",Interest rate,Percent,239,units,0,v122667791,1.17.2,2.89,,,,2
2019-11,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, from 3 to less than 5 years",Interest rate,Percent,239,units,0,v122667791,1.17.2,2.89,,,,2
2019-12,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, from 3 to less than 5 years",Interest rate,Percent,239,units,0,v122667791,1.17.2,2.90,,,,2
2020-01,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, from 3 to less than 5 years",Interest rate,Percent,239,units,0,v122667791,1.17.2,2.89,,,,2
2020-02,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, from 3 to less than 5 years",Interest rate,Percent,239,units,0,v122667791,1.17.2,2.88,,,,2
2020-03,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, from 3 to less than 5 years",Interest rate,Percent,239,units,0,v122667791,1.17.2,2.86,,,,2
2019-01,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, 5 years and over",Dollars,Dollars,81,millions,6,v122667741,1.18.1,236811,,,,0
2019-02,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, 5 years and over",Dollars,Dollars,81,millions,6,v122667741,1.18.1,235729,,,,0
2019-03,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, 5 years and over",Dollars,Dollars,81,millions,6,v122667741,1.18.1,235132,,,,0
2019-04,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, 5 years and over",Dollars,Dollars,81,millions,6,v122667741,1.18.1,238345,,,,0
2019-05,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, 5 years and over",Dollars,Dollars,81,millions,6,v122667741,1.18.1,238966,,,,0
2019-06,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, 5 years and over",Dollars,Dollars,81,millions,6,v122667741,1.18.1,238679,,,,0
2019-07,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, 5 years and over",Dollars,Dollars,81,millions,6,v122667741,1.18.1,238722,,,,0
2019-08,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, 5 years and over",Dollars,Dollars,81,millions,6,v122667741,1.18.1,239929,,,,0
2019-09,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, 5 years and over",Dollars,Dollars,81,millions,6,v122667741,1.18.1,241437,,,,0
2019-10,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, 5 years and over",Dollars,Dollars,81,millions,6,v122667741,1.18.1,243405,,,,0
2019-11,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, 5 years and over",Dollars,Dollars,81,millions,6,v122667741,1.18.1,245133,,,,0
2019-12,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, 5 years and over",Dollars,Dollars,81,millions,6,v122667741,1.18.1,245879,,,,0
2020-01,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, 5 years and over",Dollars,Dollars,81,millions,6,v122667741,1.18.1,246149,,,,0
2020-02,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, 5 years and over",Dollars,Dollars,81,millions,6,v122667741,1.18.1,247123,,,,0
2020-03,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, 5 years and over",Dollars,Dollars,81,millions,6,v122667741,1.18.1,248519,,,,0
2019-01,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, 5 years and over",Interest rate,Percent,239,units,0,v122667792,1.18.2,2.92,,,,2
2019-02,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, 5 years and over",Interest rate,Percent,239,units,0,v122667792,1.18.2,2.94,,,,2
2019-03,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, 5 years and over",Interest rate,Percent,239,units,0,v122667792,1.18.2,2.94,,,,2
2019-04,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, 5 years and over",Interest rate,Percent,239,units,0,v122667792,1.18.2,2.94,,,,2
2019-05,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, 5 years and over",Interest rate,Percent,239,units,0,v122667792,1.18.2,2.94,,,,2
2019-06,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, 5 years and over",Interest rate,Percent,239,units,0,v122667792,1.18.2,2.95,,,,2
2019-07,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, 5 years and over",Interest rate,Percent,239,units,0,v122667792,1.18.2,2.94,,,,2
2019-08,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, 5 years and over",Interest rate,Percent,239,units,0,v122667792,1.18.2,2.94,,,,2
2019-09,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, 5 years and over",Interest rate,Percent,239,units,0,v122667792,1.18.2,2.93,,,,2
2019-10,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, 5 years and over",Interest rate,Percent,239,units,0,v122667792,1.18.2,2.93,,,,2
2019-11,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, 5 years and over",Interest rate,Percent,239,units,0,v122667792,1.18.2,2.92,,,,2
2019-12,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, 5 years and over",Interest rate,Percent,239,units,0,v122667792,1.18.2,2.92,,,,2
2020-01,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, 5 years and over",Interest rate,Percent,239,units,0,v122667792,1.18.2,2.91,,,,2
2020-02,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, 5 years and over",Interest rate,Percent,239,units,0,v122667792,1.18.2,2.91,,,,2
2020-03,Canada,2016A000011124,"Fixed rate, outstanding balances, residential mortgages, insured, 5 years and over",Interest rate,Percent,239,units,0,v122667792,1.18.2,2.90,,,,2
2019-01,Canada,2016A000011124,"Total, outstanding balances, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667742,1.19.1,635518,,,,0
2019-02,Canada,2016A000011124,"Total, outstanding balances, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667742,1.19.1,638549,,,,0
2019-03,Canada,2016A000011124,"Total, outstanding balances, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667742,1.19.1,642637,,,,0
2019-04,Canada,2016A000011124,"Total, outstanding balances, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667742,1.19.1,645463,,,,0
2019-05,Canada,2016A000011124,"Total, outstanding balances, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667742,1.19.1,653759,,,,0
2019-06,Canada,2016A000011124,"Total, outstanding balances, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667742,1.19.1,662707,,,,0
2019-07,Canada,2016A000011124,"Total, outstanding balances, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667742,1.19.1,671562,,,,0
2019-08,Canada,2016A000011124,"Total, outstanding balances, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667742,1.19.1,684518,,,,0
2019-09,Canada,2016A000011124,"Total, outstanding balances, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667742,1.19.1,692286,,,,0
2019-10,Canada,2016A000011124,"Total, outstanding balances, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667742,1.19.1,699563,,,,0
2019-11,Canada,2016A000011124,"Total, outstanding balances, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667742,1.19.1,704897,,,,0
2019-12,Canada,2016A000011124,"Total, outstanding balances, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667742,1.19.1,711606,,,,0
2020-01,Canada,2016A000011124,"Total, outstanding balances, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667742,1.19.1,717233,,,,0
2020-02,Canada,2016A000011124,"Total, outstanding balances, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667742,1.19.1,722724,,,,0
2020-03,Canada,2016A000011124,"Total, outstanding balances, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667742,1.19.1,728616,,,,0
2019-01,Canada,2016A000011124,"Total, outstanding balances, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667793,1.19.2,3.19,,,,2
2019-02,Canada,2016A000011124,"Total, outstanding balances, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667793,1.19.2,3.20,,,,2
2019-03,Canada,2016A000011124,"Total, outstanding balances, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667793,1.19.2,3.21,,,,2
2019-04,Canada,2016A000011124,"Total, outstanding balances, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667793,1.19.2,3.22,,,,2
2019-05,Canada,2016A000011124,"Total, outstanding balances, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667793,1.19.2,3.23,,,,2
2019-06,Canada,2016A000011124,"Total, outstanding balances, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667793,1.19.2,3.22,,,,2
2019-07,Canada,2016A000011124,"Total, outstanding balances, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667793,1.19.2,3.22,,,,2
2019-08,Canada,2016A000011124,"Total, outstanding balances, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667793,1.19.2,3.19,,,,2
2019-09,Canada,2016A000011124,"Total, outstanding balances, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667793,1.19.2,3.18,,,,2
2019-10,Canada,2016A000011124,"Total, outstanding balances, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667793,1.19.2,3.17,,,,2
2019-11,Canada,2016A000011124,"Total, outstanding balances, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667793,1.19.2,3.17,,,,2
2019-12,Canada,2016A000011124,"Total, outstanding balances, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667793,1.19.2,3.17,,,,2
2020-01,Canada,2016A000011124,"Total, outstanding balances, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667793,1.19.2,3.16,,,,2
2020-02,Canada,2016A000011124,"Total, outstanding balances, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667793,1.19.2,3.15,,,,2
2020-03,Canada,2016A000011124,"Total, outstanding balances, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667793,1.19.2,2.88,,,,2
2019-01,Canada,2016A000011124,"Variable rate, outstanding balances, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667743,1.20.1,177081,,,,0
2019-02,Canada,2016A000011124,"Variable rate, outstanding balances, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667743,1.20.1,178209,,,,0
2019-03,Canada,2016A000011124,"Variable rate, outstanding balances, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667743,1.20.1,178766,,,,0
2019-04,Canada,2016A000011124,"Variable rate, outstanding balances, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667743,1.20.1,177944,,,,0
2019-05,Canada,2016A000011124,"Variable rate, outstanding balances, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667743,1.20.1,176495,,,,0
2019-06,Canada,2016A000011124,"Variable rate, outstanding balances, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667743,1.20.1,173586,,,,0
2019-07,Canada,2016A000011124,"Variable rate, outstanding balances, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667743,1.20.1,168829,,,,0
2019-08,Canada,2016A000011124,"Variable rate, outstanding balances, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667743,1.20.1,164982,,,,0
2019-09,Canada,2016A000011124,"Variable rate, outstanding balances, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667743,1.20.1,160275,,,,0
2019-10,Canada,2016A000011124,"Variable rate, outstanding balances, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667743,1.20.1,154760,,,,0
2019-11,Canada,2016A000011124,"Variable rate, outstanding balances, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667743,1.20.1,149739,,,,0
2019-12,Canada,2016A000011124,"Variable rate, outstanding balances, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667743,1.20.1,146026,,,,0
2020-01,Canada,2016A000011124,"Variable rate, outstanding balances, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667743,1.20.1,143651,,,,0
2020-02,Canada,2016A000011124,"Variable rate, outstanding balances, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667743,1.20.1,139720,,,,0
2020-03,Canada,2016A000011124,"Variable rate, outstanding balances, residential mortgages, uninsured",Dollars,Dollars,81,millions,6,v122667743,1.20.1,138871,,,,0
2019-01,Canada,2016A000011124,"Variable rate, outstanding balances, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667794,1.20.2,3.60,,,,2
2019-02,Canada,2016A000011124,"Variable rate, outstanding balances, residential mortgages, uninsured",Interest rate,Percent,239,units,0,v122667794,1.20.2,3.60,,,,2
